scaffold_1	50000	0.4957215443	0.4676963055	-582950.2747	-582556.7806	-393.494173
scaffold_1	150000	0.4957215443	0.4676963055	-582950.2747	-582556.7806	-393.494173
scaffold_1	250000	0.4957939759	0.4686244283	-582948.4872	-582556.4965	-391.9906142
scaffold_1	350000	0.4958988	0.4688988612	-582950.6597	-582556.2965	-394.3632919
scaffold_1	450000	0.4958664076	0.4691085093	-582948.969	-582556.0652	-392.9038026
scaffold_1	550000	0.4960159968	0.4692904909	-582951.562	-582555.2775	-396.2845033
scaffold_1	650000	0.4960360164	0.4703157909	-582948.5715	-582553.5029	-395.0685563
scaffold_1	750000	0.4961008012	0.4705902239	-582949.3378	-582552.764	-396.5737552
scaffold_1	850000	0.4961008012	0.4710018732	-582947.3204	-582551.4126	-395.9078472
scaffold_1	950000	0.4961655861	0.4710342656	-582948.837	-582551.0251	-397.8118405
scaffold_1	1050000	0.4961655861	0.4710342656	-582948.3015	-582550.6256	-397.6758462
scaffold_1	1150000	0.4961655861	0.4712439137	-582947.7565	-582550.1	-397.6565079
scaffold_1	1250000	0.4961331937	0.4713534638	-582946.1496	-582549.4834	-396.6662497
scaffold_1	1350000	0.4961331937	0.4716278967	-582944.2911	-582547.0637	-397.2273931
scaffold_1	1450000	0.4961331937	0.4717851327	-582943.0222	-582545.3599	-397.6622582
scaffold_1	1550000	0.4961331937	0.4719023296	-582942.4543	-582544.4788	-397.9754698
scaffold_1	1650000	0.4961331937	0.4719623884	-582941.89	-582543.5282	-398.3618218
scaffold_1	1750000	0.4961331937	0.4720271732	-582941.2436	-582542.3899	-398.8537573
scaffold_1	1850000	0.4961331937	0.4721643897	-582940.6291	-582541.0701	-399.5590312
scaffold_1	1950000	0.4961331937	0.4721520169	-582940.2994	-582540.2793	-400.0200905
scaffold_1	2050000	0.4961331937	0.4721967821	-582939.9679	-582539.4658	-400.5020648
scaffold_1	2150000	0.4961331937	0.4721967821	-582939.2167	-582537.5726	-401.6440809
scaffold_1	2250000	0.4961331937	0.4723339986	-582938.502	-582535.7879	-402.7141422
scaffold_1	2350000	0.4961331937	0.4723016061	-582937.7988	-582533.9145	-403.884231
scaffold_1	2450000	0.4961655861	0.4723463714	-582938.3854	-582532.4508	-405.9346777
scaffold_1	2550000	0.4961655861	0.4723864106	-582938.0286	-582531.371	-406.6576002
scaffold_1	2650000	0.4961655861	0.4724388226	-582937.6718	-582530.2703	-407.401549
scaffold_1	2750000	0.4961655861	0.4723864106	-582937.3173	-582529.1443	-408.1729538
