scaffold_1	50000	0.5788567651	0.5404212901	-3430771.985	-3426228.855	-4543.129832
scaffold_1	150000	0.5788567651	0.5404212901	-3430771.985	-3426228.855	-4543.129832
scaffold_1	250000	0.5764345549	0.5392263813	-3430777.561	-3426226.598	-4550.962609
scaffold_1	350000	0.5760105327	0.5389272027	-3430789.471	-3426225.2	-4564.270987
scaffold_1	450000	0.5755464714	0.5386898882	-3430783.986	-3426223.461	-4560.52521
scaffold_1	550000	0.5745535638	0.538161042	-3430797.511	-3426217.768	-4579.742601
scaffold_1	650000	0.5728021423	0.5371757812	-3430839.707	-3426206.544	-4633.16345
scaffold_1	750000	0.5722085112	0.5368889755	-3430846.158	-3426202.793	-4643.365424
scaffold_1	850000	0.5713204277	0.5363524825	-3430874.302	-3426195.758	-4678.54432
scaffold_1	950000	0.571086034	0.5362229129	-3430878.564	-3426193.212	-4685.352198
scaffold_1	1050000	0.5708763859	0.5361304616	-3430886.424	-3426190.262	-4696.16175
scaffold_1	1150000	0.5706667378	0.5359979712	-3430892.181	-3426186.867	-4705.313382
scaffold_1	1250000	0.5704971289	0.5358760483	-3430911.475	-3426183.257	-4728.218016
scaffold_1	1350000	0.5699235175	0.5354767718	-3430957.144	-3426171.184	-4785.96016
scaffold_1	1450000	0.5694394365	0.5352300053	-3430960.874	-3426162.692	-4798.182077
scaffold_1	1550000	0.5693746517	0.5351251812	-3431003.466	-3426158.784	-4844.682867
scaffold_1	1650000	0.5691850232	0.535028004	-3431009.16	-3426154.555	-4854.60483
scaffold_1	1750000	0.5690601796	0.5349155331	-3431038.33	-3426149.138	-4889.192172
scaffold_1	1850000	0.5689105903	0.5348107091	-3431054.561	-3426144.424	-4910.136863
scaffold_1	1950000	0.5688905707	0.5347459243	-3431078.836	-3426141.795	-4937.041325
scaffold_1	2050000	0.5688257859	0.534705885	-3431090.298	-3426138.883	-4951.415283
scaffold_1	2150000	0.5687209618	0.5345763154	-3431123.871	-3426131.954	-4991.916783
scaffold_1	2250000	0.5686161378	0.5344714914	-3431154.549	-3426124.758	-5029.791637
scaffold_1	2350000	0.5685637258	0.5343914129	-3431196.38	-3426117.834	-5078.54598
scaffold_1	2450000	0.5685236865	0.5343266281	-3431222.437	-3426112.898	-5109.539525
scaffold_1	2550000	0.5684665485	0.5342847837	-3431230.587	-3426109.051	-5121.536167
scaffold_1	2650000	0.5684741953	0.5342447445	-3431257.1	-3426104.959	-5152.140856
scaffold_1	2750000	0.5684865681	0.5342047053	-3431283.051	-3426100.701	-5182.350023
