scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.5133302876223642	0.5107585170906561	514084.3006012024	0	0.0025717705317080952
scaffold_1	0.5101955702978578	0.5047628159942011	1597848.7915831662	0	0.0054327543036566395
scaffold_1	0.5090224718326055	0.5089119998727744	2417949.3066132264	0	0.00011047195983115987
scaffold_1	0.5068836634960722	0.5131765847622731	3186835.4609218435	0	-0.006292921266200957
scaffold_1	0.5068525224399064	0.5082733553562079	4182539.875751503	0	-0.0014208329163014621
scaffold_1	0.5100599592395065	0.5115380929201643	5175511.78757515	0	-0.001478133680657745
scaffold_1	0.5047375563791622	0.5103891423214955	6229363.352705411	0	-0.0056515859423332815
scaffold_1	0.5118041098041857	0.5118197599642133	6873805.917835671	0	-1.5650160027580462e-05
scaffold_1	0.5065967072780597	0.5153442143353412	7476995.98997996	0	-0.008747507057281445
scaffold_1	0.507893914223561	0.518386739770466	8190270.991983968	0	-0.010492825546905005
scaffold_1	0.5183857910823916	0.5121787688345236	8958736.260521041	0	0.006207022247867955
scaffold_1	0.5122609190267189	0.519491533013263	10019262.24248497	0	-0.007230613986544121
scaffold_1	0.508528515188703	0.5175518394755945	11029867.128256513	0	-0.009023324286891454
scaffold_1	0.5113219170105785	0.523651383681085	11711668.368737474	0	-0.012329466670506495
scaffold_1	0.5055269205066921	0.5168174839537096	12620179.911823647	0	-0.01129056344701751
scaffold_1	0.5073420532067842	0.5247766518336547	13566065.681362726	0	-0.01743459862687058
scaffold_1	0.49981383828386483	0.5140768748805632	14511539.81763527	0	-0.014263036596698364
scaffold_1	0.5224457447965497	0.5349741944946863	15432478.296593186	0	-0.012528449698136601
scaffold_1	0.5180395093948683	0.5274289452733518	16412810.657314628	0	-0.00938943587848351
scaffold_1	0.5033925394327876	0.5490174463967006	18080903.046092186	0	-0.04562490696391297
scaffold_1	0.5026826258219408	0.5639189132004618	22813329.208416834	0	-0.06123628737852105
scaffold_1	0.5005429747261274	0.5090049604409701	24387446.034068137	0	-0.00846198571484269
scaffold_1	0.5075966269587554	0.5351915573907282	25630282.791583166	0	-0.02759493043197281
scaffold_1	0.49177081228710795	0.5113926529266134	26588043.85771543	0	-0.01962184063950545
scaffold_1	0.502454152632569	0.5172283949523372	27785266.014028057	0	-0.014774242319768205
scaffold_1	0.5048799962430333	0.5158215373118775	28721848.39278557	0	-0.010941541068844263
scaffold_1	0.5246081102629796	0.5486536308073023	29749293.895791583	0	-0.02404552054432274
