scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.47791498792598336	0.4657420161867462	267328.8877755511	0	0.012172971739237148
scaffold_1	0.4970403478408261	0.48068998995390744	864105.9418837675	0	0.016350357886918687
scaffold_1	0.4962074412384963	0.48137868031732145	1438229.6853707414	0	0.014828760921174855
scaffold_1	0.5007156475197945	0.4788961500832307	1982039.6873747495	0	0.02181949743656375
scaffold_1	0.4828733458062322	0.4801189498108685	2489319.1603206415	0	0.002754395995363701
scaffold_1	0.4886871921892642	0.4745113528541461	2966094.775551102	0	0.014175839335118123
scaffold_1	0.48931433529917157	0.4717609251385187	3448214.729458918	0	0.01755341016065287
scaffold_1	0.48862795598712455	0.4784171679661702	3890942.2084168335	0	0.010210788020954376
scaffold_1	0.4938404585762883	0.48019506273384704	4492739.108216433	0	0.013645395842441232
scaffold_1	0.497062639780092	0.48192031930053625	5171079.366733467	0	0.015142320479555771
scaffold_1	0.4950409855501635	0.48574029309425115	5941709.821643286	0	0.009300692455912363
scaffold_1	0.4926369683418788	0.4904860218598318	6490948.360721443	0	0.0021509464820470003
scaffold_1	0.48557857369505797	0.48004813261785884	6958855.651302605	0	0.005530441077199133
scaffold_1	0.48708866337820905	0.4800643228044986	7537088.236472946	0	0.00702434057371043
scaffold_1	0.4923151414378601	0.4816783249509435	8176729.513026052	0	0.010636816486916612
scaffold_1	0.4985902316492409	0.4856945037977664	8900996.923847696	0	0.01289572785147447
scaffold_1	0.4914608214778566	0.4961785800365926	9712186.110220442	0	-0.004717758558736018
scaffold_1	0.4880273543498264	0.490445485318783	10545992.605210422	0	-0.0024181309689566
scaffold_1	0.49636009805925596	0.4953681780655433	11506722.164328657	0	0.0009919199937126755
scaffold_1	0.49557261384295614	0.48966113631181457	12187918.771543086	0	0.0059114775311415735
scaffold_1	0.4966650209781202	0.49460129521430807	13024856.80761523	0	0.002063725763812141
scaffold_1	0.4989417075772539	0.5029191876571609	14114003.286573146	0	-0.003977480079907003
scaffold_1	0.5007152308104768	0.5090506850140324	15421485.839679359	0	-0.008335454203555637
scaffold_1	0.5011154644763253	0.5115180744968082	16930329.478957918	0	-0.010402610020482927
scaffold_1	0.4946175348387771	0.49745643917205673	21878530.166332666	0	-0.002838904333279657
scaffold_1	0.5000712720358054	0.5166969127395106	24377814.933867734	0	-0.016625640703705202
scaffold_1	0.49478357233966985	0.4957409509801414	25747572.084168337	0	-0.0009573786404715734
scaffold_1	0.49806102047123463	0.5026852947812507	26972431.569138277	0	-0.004624274310016052
scaffold_1	0.4963549480897484	0.5073127751222183	28280236.891783565	0	-0.010957827032469891
scaffold_1	0.502821169359726	0.5100594195327177	29282216.41683367	0	-0.007238250172991734
scaffold_1	0.4972858979213913	0.5045551070549321	30799617.23246493	0	-0.007269209133540844
scaffold_1	0.5211500145660615	0.4944010283395863	32770742.38202247	0	0.026748986226475147
scaffold_2	0.48881036057915955	0.48355851478704504	415567.3386773547	0	0.005251845792114518
scaffold_2	0.49513344229840156	0.488228054853418	1643519.392785571	0	0.006905387444983535
scaffold_2	0.4818644596975745	0.48823904273623897	2995844.7314629257	0	-0.00637458303866445
scaffold_2	0.4977578166202603	0.4971723149802668	5071634.306613226	0	0.0005855016399934909
scaffold_2	0.5006096359457146	0.5004999306284071	10080668.266533066	0	0.00010970531730747357
scaffold_2	0.49863368018407805	0.496918231134945	12390567.98997996	0	0.0017154490491330665
scaffold_2	0.4968622847602281	0.4981898875371633	13255915.945891783	0	-0.0013276027769352217
scaffold_2	0.4982750775582781	0.49902905252869934	14227440.25250501	0	-0.000753974970421234
scaffold_2	0.49301137251518024	0.4883990020368013	15014924.983967936	0	0.004612370478378924
scaffold_2	0.4922606372049196	0.4895236863050555	15644335.176352706	0	0.002736950899864088
scaffold_2	0.49096542642556107	0.4988866160379699	16190514.945891783	0	-0.007921189612408841
scaffold_2	0.48926166952741623	0.49245552857205044	16712410.038076153	0	-0.0031938590446342063
scaffold_2	0.4916883145200449	0.48803250969371176	17402607.619238477	0	0.0036558048263331533
scaffold_2	0.49190215579881286	0.48957728001744194	18044163.40681363	0	0.0023248757813709164
scaffold_2	0.4927485042673376	0.490702404001834	18678763.60521042	0	0.0020461002655035587
scaffold_2	0.4834870066613017	0.4877760941528926	19137144.72972973	0	-0.004289087491590904
scaffold_3	0.48203647276445416	0.4934470278419497	190895.06813627254	0	-0.011410555077495554
scaffold_3	0.48850913860480094	0.49599033166725376	675270.498997996	0	-0.007481193062452818
scaffold_3	0.4993369466005266	0.5057590350650677	1341217.7414829659	0	-0.00642208846454112
scaffold_3	0.4969113752770923	0.5065186384513803	2030184.0200400802	0	-0.009607263174288061
scaffold_3	0.489483016942365	0.5086411655006478	2739296.374749499	0	-0.01915814855828274
scaffold_3	0.4914942048685866	0.5000124446525093	3297914.6713426854	0	-0.008518239783922688
scaffold_3	0.4877393400224756	0.49712735784644035	3776303.8396793585	0	-0.009388017823964756
scaffold_3	0.49439009016758906	0.5095306669204078	4338587.318637274	0	-0.015140576752818768
scaffold_3	0.4938457840725094	0.5099085231060583	4970050.893787575	0	-0.01606273903354888
scaffold_3	0.493697734762672	0.5130285208342651	5534111.98997996	0	-0.01933078607159311
scaffold_3	0.48424362674116644	0.4971769342673967	6122659.749498998	0	-0.012933307526230231
scaffold_3	0.4882553584539324	0.5060018475681523	6726587.98997996	0	-0.017746489114219832
scaffold_3	0.4859003270417974	0.4986196643408846	7387375.116232465	0	-0.012719337299087197
scaffold_3	0.4964061230212203	0.5035519959617217	7923756.857715431	0	-0.007145872940501452
scaffold_3	0.49588491769323684	0.5127715499672799	8520309.709418837	0	-0.01688663227404308
scaffold_3	0.49893841486471135	0.5103707513008419	9314514.328657314	0	-0.011432336436130508
scaffold_3	0.48791606867043896	0.5004542280984626	10227199.122244488	0	-0.012538159428023665
scaffold_3	0.5018354740559751	0.5128667872232341	11559595.771543086	0	-0.011031313167259027
scaffold_3	0.500549908092351	0.5159650920155522	13495187.360721443	0	-0.015415183923201181
scaffold_3	0.5058527674239691	0.5172353119948285	17385935.44488978	0	-0.01138254457085941
scaffold_3	0.4945478211661961	0.5008538249624471	20297665.280561123	0	-0.006306003796251014
scaffold_3	0.4821272053127333	0.4894501516313468	21759664.795591183	0	-0.007322946318613521
scaffold_3	0.49728612780161785	0.5100082367658043	22892404.07815631	0	-0.012722108964186463
scaffold_3	0.4876955783680619	0.49417588287191727	23908847.870886076	0	-0.006480304503855394
scaffold_4	0.48627547664197307	0.48472160607729026	355386.75551102206	0	0.0015538705646828133
scaffold_4	0.4930924489759896	0.49146924944948744	1341488.7414829659	0	0.0016231995265021393
scaffold_4	0.4963768399265741	0.4884066361839436	2667253.761523046	0	0.007970203742630522
scaffold_4	0.5068120349276086	0.5031883815772438	4167500.1422845693	0	0.0036236533503648527
scaffold_4	0.513056785971629	0.5080794146200873	6219763.386773547	0	0.004977371351541637
scaffold_4	0.49774023267047857	0.49020800406578974	10555951.519038076	0	0.007532228604688829
scaffold_4	0.5006480377777298	0.5024754439965009	12014955.835671343	0	-0.0018274062187710882
scaffold_4	0.4926292706689197	0.49152740101430104	13601567.637274548	0	0.0011018696546186701
scaffold_4	0.49832474266092214	0.49412684959478365	14755918.194388777	0	0.004197893066138492
scaffold_4	0.49015782479786973	0.48601466607661553	15492879.657314628	0	0.004143158721254203
scaffold_4	0.4846346700024993	0.4805263435016637	16129326.945891783	0	0.004108326500835646
scaffold_4	0.4855679563856991	0.48602826768759205	16725214.779559119	0	-0.0004603113018929461
scaffold_4	0.48583865521340297	0.4750851087478259	17362876.649298597	0	0.01075354646557708
scaffold_4	0.4877173724425702	0.48312792078954914	18339390.248496994	0	0.004589451653021048
scaffold_4	0.49919838681817696	0.48332448374129083	19362893.629258517	0	0.01587390307688613
scaffold_4	0.49175769445733813	0.4764578170679688	20155538.581162326	0	0.015299877389369332
scaffold_4	0.4990884136155241	0.49583481388798395	20758589.835671343	0	0.003253599727540135
scaffold_4	0.5089018733021778	0.4955477138047137	21423162.61523046	0	0.013354159497464158
scaffold_4	0.4867192017719164	0.48603921145686974	22128566.745490983	0	0.0006799903150466746
scaffold_4	0.50044804433858	0.4918696714797284	22718123.67735471	0	0.008578372858851657
scaffold_4	0.49335884079234527	0.48760380020796934	23184373.232	0	0.005755040584375926
scaffold_5	0.49256061691668757	0.48649831135633553	461026.3967935872	0	0.006062305560352033
scaffold_5	0.4921456875240969	0.4865308961677647	2121797.98997996	0	0.005614791356332194
scaffold_5	0.488564679261388	0.4793797746801721	3338207.9599198396	0	0.009184904581215902
scaffold_5	0.4948367562677608	0.4786604083159146	4956256.687374749	0	0.016176347951846193
scaffold_5	0.5007022917195988	0.49662466819209816	8787365.17234469	0	0.004077623527500629
scaffold_5	0.5144543313189187	0.5179538225234399	11632588.006012024	0	-0.003499491204521199
scaffold_5	0.5023482141817337	0.4992706714162694	12957449.725450901	0	0.0030775427654642917
scaffold_5	0.49263792969980535	0.48356445230128287	13812679.430861723	0	0.00907347739852249
scaffold_5	0.4880353682764421	0.4880943187673348	14837735.076152304	0	-5.895049089266191e-05
scaffold_5	0.4872436494359567	0.48848185554327733	15619519.643286573	0	-0.0012382061073206163
scaffold_5	0.4938606341952642	0.4889432147086055	16239722.799599199	0	0.004917419486658692
scaffold_5	0.5100761069536107	0.5109768846966594	16830544.270541083	0	-0.0009007777430486419
scaffold_5	0.49800656899384954	0.4939404434587733	17376772.761523046	0	0.004066125535076237
scaffold_5	0.49307671234389816	0.49341400591201123	18027759.04809619	0	-0.00033729356811307287
scaffold_5	0.4909637851972864	0.49100357617768353	18687728.11022044	0	-3.9790980397136355e-05
scaffold_5	0.49856661837473804	0.498894581311129	19323584.378757514	0	-0.00032796293639097973
scaffold_5	0.49008979139885034	0.4927934372061496	20021978.450901803	0	-0.0027036458072992597
scaffold_5	0.5083674065290229	0.5008530068098691	20744512.4248497	0	0.007514399719153797
scaffold_5	0.4976668538466658	0.4929393193750721	21143309.413793102	0	0.004727534471593686
scaffold_6	0.49256308196214615	0.47895044476459403	192610.52905811623	0	0.013612637197552124
scaffold_6	0.48772344219945934	0.46448508390534865	732695.8416833667	0	0.023238358294110695
scaffold_6	0.4929597148004745	0.47012586256644695	1314426.1583166332	0	0.022833852234027563
scaffold_6	0.4966464592883988	0.47476133966855927	1834293.9599198396	0	0.02188511961983952
scaffold_6	0.48585463544751145	0.46359739608465134	2458930.228456914	0	0.022257239362860115
scaffold_6	0.4891971960244426	0.4673204785127877	3065910.7454909817	0	0.02187671751165493
scaffold_6	0.49317765946806674	0.471488363891019	3765061.7735470943	0	0.02168929557704774
scaffold_6	0.4925859248573799	0.4789410158885085	4314698.198396794	0	0.013644908968871383
scaffold_6	0.49158149870059875	0.46949125463002184	4912585.076152304	0	0.022090244070576914
scaffold_6	0.49123732318397145	0.47734915368190073	5461994.116232465	0	0.013888169502070724
scaffold_6	0.5008240525428334	0.4816476185028208	5950727.216432866	0	0.01917643404001257
scaffold_6	0.4829805013682007	0.469955909058721	6536300.663326654	0	0.013024592309479721
scaffold_6	0.48299486941137676	0.4704303161983279	7154522.446893788	0	0.012564553213048835
scaffold_6	0.4923464294148327	0.47644518792621066	7848182.142284569	0	0.015901241488622042
scaffold_6	0.49744728040611313	0.47587087475119927	8429333.20240481	0	0.021576405654913866
scaffold_6	0.4978221574742806	0.47315682057006575	9025219.21242485	0	0.024665336904214852
scaffold_6	0.49046328159321667	0.4740829059740335	9842770.509018036	0	0.016380375619183152
scaffold_6	0.4825949627731344	0.4609829506849295	10769600.20240481	0	0.0216120120882049
scaffold_6	0.5092075904629052	0.49498192237052535	12067585.402805611	0	0.01422566809237985
scaffold_6	0.5184613218796936	0.5049526159256437	14426650.46492986	0	0.01350870595404996
scaffold_6	0.48635487148343926	0.4877717107472613	18982249.17234469	0	-0.0014168392638220229
scaffold_6	0.4982899031966912	0.49302340765838776	20719726.99799599	0	0.0052664955383034395
scaffold_6	0.4920781600693896	0.4940143672851298	22286377.819639277	0	-0.0019362072157402266
scaffold_6	0.4870457221337197	0.4871213566348949	23387361.599198397	0	-7.563450117520354e-05
scaffold_6	0.49755158446225356	0.4946911082229889	24274590.264529057	0	0.0028604762392646643
scaffold_6	0.48685693251166107	0.47854710755823693	24880248.769230768	0	0.008309824953424139
