scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.4807198518522139	0.48746055383722703	103900.7615230461	0	-0.006740701985013142
scaffold_1	0.47716100799963296	0.4919772814845321	328868.57114228455	0	-0.014816273484899167
scaffold_1	0.48156004027926874	0.49275498150415076	603525.0300601203	0	-0.011194941224882016
scaffold_1	0.4872519786289227	0.4893566265466833	833137.6032064129	0	-0.0021046479177606048
scaffold_1	0.4827797512711226	0.49015339681771564	1040458.1623246493	0	-0.007373645546593033
scaffold_1	0.47642094842711125	0.4876231143415534	1289621.0060120241	0	-0.011202165914442175
scaffold_1	0.4768742225697012	0.48533804692231214	1514312.3727454909	0	-0.008463824352610949
scaffold_1	0.48019920996932897	0.4927247410283443	1712789.7995991984	0	-0.012525531059015327
scaffold_1	0.4870548920317615	0.48787643400688213	1951198.647294589	0	-0.0008215419751206321
scaffold_1	0.47279728000768545	0.4840928462432824	2152058.370741483	0	-0.011295566235596965
scaffold_1	0.48100427772352145	0.48271227769831676	2361218.0260521043	0	-0.0017079999747953156
scaffold_1	0.47655411524700814	0.48091456898583496	2570305.1923847697	0	-0.004360453738826819
scaffold_1	0.4720209864024214	0.488709890164774	2778537.258517034	0	-0.016688903762352603
scaffold_1	0.48002468970157547	0.49610442228324086	3010552.8136272547	0	-0.016079732581665396
scaffold_1	0.4837246347692157	0.49516608337268	3214970.3206412825	0	-0.0114414486034643
scaffold_1	0.4748500151073897	0.4905983927734912	3406398.653306613	0	-0.015748377666101487
scaffold_1	0.47246416157370763	0.49150388812974094	3590052.957915832	0	-0.01903972655603331
scaffold_1	0.46598529877274025	0.4908802401028364	3778209.1963927858	0	-0.02489494133009612
scaffold_1	0.47218997882449254	0.4802035963318172	4018120.1102204407	0	-0.008013617507324655
scaffold_1	0.48139193736888597	0.4874895201261498	4265004.575150301	0	-0.006097582757263853
scaffold_1	0.4819853550170982	0.48686978767742	4486201.046092184	0	-0.004884432660321791
scaffold_1	0.4806022706129505	0.4922778703709056	4726516.3647294585	0	-0.011675599757955069
scaffold_1	0.4761970815687111	0.48697390580090866	5018238.036072144	0	-0.010776824232197557
scaffold_1	0.48466090492331443	0.4902439207297696	5370012.0340681365	0	-0.005583015806455149
scaffold_1	0.48543896220231697	0.48781439642137653	5706250.21242485	0	-0.002375434219059558
scaffold_1	0.4793624491206421	0.4872138621939336	5985394.687374749	0	-0.007851413073291513
scaffold_1	0.4719349669823107	0.48866146134755345	6255816.234468938	0	-0.01672649436524276
scaffold_1	0.48243546608228827	0.491649823592928	6462455.541082164	0	-0.009214357510639759
scaffold_1	0.47664842138973534	0.4724582581868725	6658604.583166333	0	0.004190163202862862
