scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.49825536891589517	0.5143662581971321	560835.2985971944	0	-0.01611088928123694
scaffold_1	0.501437083402347	0.5176324867655459	1357689.3446893787	0	-0.0161954033631988
scaffold_1	0.5089373376137709	0.5181436072672044	1908996.1963927855	0	-0.009206269653433519
scaffold_1	0.501984808733424	0.5145432411876866	2725037.24248497	0	-0.01255843245426258
scaffold_1	0.5206358741334984	0.52732142404603	3845509.4148296593	0	-0.006685549912531563
scaffold_1	0.5196440759940387	0.5251469678242412	4633252.418837675	0	-0.005502891830202472
scaffold_1	0.5127697706104942	0.5155600524447517	5381124.180360721	0	-0.0027902818342574465
scaffold_1	0.5044050662902937	0.5111614086921749	6201637.086172345	0	-0.006756342401881166
scaffold_1	0.5097683488853965	0.5217585548718725	6814452.052104209	0	-0.011990205986476044
scaffold_1	0.5098744276999695	0.5278756024686635	7430371.060120241	0	-0.018001174768694006
scaffold_1	0.5046789335446148	0.5174689806481301	8184829.430861724	0	-0.012790047103515279
scaffold_1	0.5012653851816629	0.5202876174836469	8936257.468937876	0	-0.019022232301984077
scaffold_1	0.5185346458184937	0.5294376284822351	9722493.549098196	0	-0.010902982663741345
scaffold_1	0.5077565552758634	0.5287447247163657	10654361.895791583	0	-0.020988169440502302
scaffold_1	0.5018533968093535	0.5270339049364687	11786909.753507014	0	-0.025180508127115253
scaffold_1	0.49850969683237883	0.5323291478180167	13162936.296593186	0	-0.03381945098563782
scaffold_1	0.5102012360993713	0.5468242796548142	14577834.547094189	0	-0.03662304355544288
scaffold_1	0.517771290062726	0.5426503379831839	15870650.074148297	0	-0.02487904792045781
scaffold_1	0.5083904711092043	0.5541325729337385	17481473.99799599	0	-0.0457421018245342
scaffold_1	0.5088908653700215	0.5511002739176395	22317415.609218437	0	-0.04220940854761801
scaffold_1	0.4943529926349359	0.5468454779388723	24275923.288577154	0	-0.05249248530393641
scaffold_1	0.4985038748956779	0.5395644508972856	25634753.258517034	0	-0.041060576001607674
scaffold_1	0.5009735351675916	0.5448528550635204	26852097.50701403	0	-0.04387931989592886
scaffold_1	0.5018381840777908	0.534394604728434	28208433.729458917	0	-0.032556420650643236
scaffold_1	0.509169107298813	0.5272661315890252	29462554.813627254	0	-0.018097024290212205
scaffold_1	0.5232025752413819	0.524221655379158	31938964.985337242	0	-0.0010190801377760739
scaffold_2	0.5104561726069593	0.5152132206549046	1004190.9498997997	0	-0.0047570480479453
scaffold_2	0.5240045996806774	0.5179320475827498	2942011.975951904	0	0.006072552097927564
scaffold_2	0.5256756669703813	0.5114596266393503	6653652.545090181	0	0.014216040331030966
scaffold_2	0.5080305250253274	0.5011411656332316	11364476.096192384	0	0.006889359392095784
scaffold_2	0.5180222930381567	0.5074648339657615	12875431.244488979	0	0.010557459072395248
scaffold_2	0.5159953578381251	0.5031892148325151	13998594.458917836	0	0.012806143005610005
scaffold_2	0.520709684647283	0.5086514960715585	15173653.801603206	0	0.012058188575724493
scaffold_2	0.49934806214641597	0.4901119264745158	16198184.45490982	0	0.00923613567190018
scaffold_2	0.49622573361597766	0.4955860533550655	17310201.89779559	0	0.0006396802609121566
scaffold_2	0.5263117651219862	0.5045833926994471	18395398.064128257	0	0.02172837242253911
scaffold_2	0.49518811563384957	0.4890414046167659	19163799.876033057	0	0.006146711017083695
scaffold_3	0.5085425439931788	0.43183137108274183	391584.00801603205	0	0.07671117291043694
scaffold_3	0.5126597684372427	0.42594152086515247	1149363.6673346693	0	0.08671824757209023
scaffold_3	0.49555662859154437	0.424717778218305	2338069.7174348696	0	0.07083885037323939
scaffold_3	0.5184243001015275	0.4306186091224713	3344504.3306613225	0	0.08780569097905622
scaffold_3	0.5095803364608102	0.42831641802866754	4449564.106212425	0	0.0812639184321427
scaffold_3	0.5067712520719135	0.4166450462894337	5270744.575150301	0	0.09012620578247982
scaffold_3	0.5045678211881373	0.4279427816652017	5850516.971943888	0	0.07662503952293553
scaffold_3	0.5032894298760158	0.41532995726727395	6657225.254509018	0	0.08795947260874182
scaffold_3	0.513583257929928	0.4299469188118458	7601143.476953908	0	0.08363633911808216
scaffold_3	0.50073259020742	0.4311751965684255	8412763.701402806	0	0.06955739363899449
scaffold_3	0.5172490598010377	0.4298250353179753	9199525.446893787	0	0.08742402448306247
scaffold_3	0.5122521073280679	0.4367982179252891	10176086.915831663	0	0.0754538894027788
scaffold_3	0.517371249846991	0.4539629490787071	11980604.422845691	0	0.06340830076828391
scaffold_3	0.5044223938094867	0.4765564940660321	14159116.304609219	0	0.027865899743454603
scaffold_3	0.5055287633518573	0.4752277618304397	19089517.51503006	0	0.03030100152141757
scaffold_3	0.5202851151295629	0.5114087006288408	20874716.87775551	0	0.008876414500722074
scaffold_3	0.5020570810496199	0.49495449020839377	22168564.60721443	0	0.0071025908412261085
scaffold_3	0.4969128841952486	0.48732002916054085	23624561.072210066	0	0.009592855034707748
scaffold_4	0.5119657349673278	0.516555776569727	474236.04408817634	0	-0.004590041602399175
scaffold_4	0.508473317166513	0.4997399512980696	1943777.6933867736	0	0.008733365868443421
scaffold_4	0.4866654570036505	0.5075824306233223	3617834.8276553107	0	-0.02091697361967182
scaffold_4	0.5051015028553606	0.5106615132994947	5301589.931863727	0	-0.0055600104441341225
scaffold_4	0.501588386415291	0.506144373767582	8532305.613226453	0	-0.004555987352291013
scaffold_4	0.5029944309532622	0.4996377942396503	11413624.549098196	0	0.0033566367136119157
scaffold_4	0.5201124593045056	0.4986617143076751	13053863.194388777	0	0.021450744996830473
scaffold_4	0.5046296284481765	0.49777093472706696	14747977.703406814	0	0.006858693721109532
scaffold_4	0.5057357140269393	0.5080994268331053	15832952.106212424	0	-0.002363712806165985
scaffold_4	0.5156050704830887	0.504953919030816	16923652.236472946	0	0.010651151452272689
scaffold_4	0.516450833638758	0.5140054543378848	18152119.61723447	0	0.002445379300873185
scaffold_4	0.5190607324551489	0.515650748844048	19330337.4749499	0	0.0034099836111008974
scaffold_4	0.5197919545433054	0.5187853630293282	20437614.69739479	0	0.0010065915139771953
scaffold_4	0.5267396831886637	0.5203906916035218	21376709.799599197	0	0.006348991585141905
scaffold_4	0.5265315484614936	0.5118688041760087	22415154.965931863	0	0.014662744285484974
scaffold_4	0.517220585225543	0.5179388876806886	23087259.476190478	0	-0.0007183024551455919
scaffold_5	0.5219530390631126	0.5115069134470783	862270.254509018	0	0.010446125616034307
scaffold_5	0.4993202223005862	0.49419439925366404	2592403.1823647292	0	0.005125823046922162
scaffold_5	0.51030467093545	0.5073099801227329	3894920.863727455	0	0.0029946908127170824
scaffold_5	0.5137612765450639	0.5305753863680647	5261875.677354709	0	-0.0168141098230008
scaffold_5	0.5184796452759909	0.5210531235514423	7850020.629258517	0	-0.002573478275451402
scaffold_5	0.5064707325895424	0.5084827309618517	11748057.470941884	0	-0.002011998372309254
scaffold_5	0.5087354391359152	0.5147603271091659	13356499.138276553	0	-0.0060248879732506255
scaffold_5	0.5083108945588539	0.5086925477920639	14611016.148296593	0	-0.00038165323320993316
scaffold_5	0.5128159821868213	0.5100971116227819	15666701.685370741	0	0.0027188705640394106
scaffold_5	0.4991656038165502	0.508708449009085	16318768.130260522	0	-0.009542845192534788
scaffold_5	0.5077266439318104	0.5022191894811833	17108071.699398797	0	0.005507454450627169
scaffold_5	0.5075602510046296	0.5067576907046313	17822836.05811623	0	0.0008025602999983672
scaffold_5	0.5147310115990236	0.5145953004955739	18986657.643286575	0	0.00013571110344967607
scaffold_5	0.5036625353653014	0.5114019710501065	20147257.08016032	0	-0.007739435684805174
scaffold_5	0.5077865427266597	0.5192667777167317	20923701.981723238	0	-0.011480234990072002
