scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.5317053451738407	0.5217378133600532	666819.6573146293	0	0.009967531813787511
scaffold_1	0.5266365721794433	0.5182674575478363	2057657.625250501	0	0.008369114631606944
scaffold_1	0.5145804453471627	0.5084269090443763	4139075.5571142286	0	0.0061535363027864776
scaffold_1	0.536672706230883	0.519750504226476	6087770.523046092	0	0.016922202004407083
scaffold_1	0.5228776299129702	0.5245265671776825	7857542.352705411	0	-0.0016489372647123801
scaffold_1	0.5368378039576768	0.518988387055224	9872285.23246493	0	0.017849416902452786
scaffold_1	0.5386983008114006	0.5154985144940115	11435428.501002004	0	0.02319978631738906
scaffold_1	0.5305986387310924	0.5168695306138416	12974083.240480961	0	0.01372910811725081
scaffold_1	0.5146199243789527	0.5149243450398994	15605624.901803607	0	-0.0003044206609467137
scaffold_1	0.5292401477676679	0.5225378515139137	21282558.669338677	0	0.006702296253754181
scaffold_1	0.5153118445713966	0.5178812949688757	25702194.97795591	0	-0.002569450397479134
scaffold_1	0.528973538819346	0.52811342327917	28482436.418837674	0	0.0008601155401759542
scaffold_1	0.5130312592348524	0.5189459874585572	31393025.521042082	0	-0.005914728223704868
scaffold_1	0.47347746627249093	0.4612476658633912	33040886.19354839	0	0.012229800409099711
scaffold_2	0.5195697999824712	0.5170307367550707	1610026.859719439	0	0.0025390632274004954
scaffold_2	0.5204850776754393	0.5245780883195355	2989192.5070140283	0	-0.004093010644096173
scaffold_2	0.5205373312859588	0.5149260248933348	7084321.378757515	0	0.0056113063926239715
scaffold_2	0.5157307706756423	0.4985668498065062	11842924.95991984	0	0.01716392086913615
scaffold_2	0.5058905154742518	0.5189073781113432	14087987.811623247	0	-0.013016862637091453
scaffold_2	0.5303265457338672	0.5324796310176738	16141342.410821643	0	-0.002153085283806644
scaffold_2	0.513167867875531	0.5159018225385431	18614790.756097563	0	-0.0027339546630120726
scaffold_3	0.5322325217892149	0.5344069160283046	1008771.4789579158	0	-0.0021743942390897164
scaffold_3	0.5083631555703186	0.5094411276978282	3198121.5591182364	0	-0.0010779721275095966
scaffold_3	0.5242640806948323	0.5226992560226053	4934769.961923848	0	0.001564824672227072
scaffold_3	0.5194620658327941	0.5403720426253614	6651339.384769539	0	-0.020909976792567342
scaffold_3	0.5188353524793164	0.5178119410560674	8291700.172344689	0	0.001023411423249021
scaffold_3	0.5316904015144127	0.5361033090207545	9600898.034068136	0	-0.004412907506341823
scaffold_3	0.5213770229527311	0.5244744629327707	11811395.571142284	0	-0.003097439980039529
scaffold_3	0.5363831019764088	0.5377326542950831	16785603.134268537	0	-0.0013495523186742853
scaffold_3	0.5156848992924323	0.520800501382129	21365339.983967938	0	-0.005115602089696636
scaffold_3	0.5258845603932949	0.536573730114825	23317887.721088436	0	-0.010689169721530112
scaffold_4	0.5254379464279813	0.5390869346115068	949706.1102204409	0	-0.013648988183525557
scaffold_4	0.5261344128683708	0.532051541954114	2964276.0400801604	0	-0.005917129085743156
scaffold_4	0.5149905711466591	0.5057495217316827	7275839.2184368735	0	0.009241049414976388
scaffold_4	0.5082400980816684	0.5350742723295632	12751413.719438877	0	-0.026834174247894804
scaffold_4	0.5356682422717066	0.5288094528659928	14790957.142284568	0	0.006858789405713828
scaffold_4	0.5190280723078586	0.5211719904164963	16691275.685370741	0	-0.002143918108637677
scaffold_4	0.5217094775158537	0.5250610039026374	18888063.589178357	0	-0.0033515263867837097
scaffold_4	0.5246657152280206	0.5121053907923563	20861584.214428857	0	0.01256032443566435
scaffold_4	0.5161732705205144	0.5256805927784258	22390607.51891892	0	-0.0095073222579114
scaffold_5	0.5316866818224764	0.5241515768772774	1256427.647294589	0	0.007535104945198934
scaffold_5	0.5218181849578473	0.5444945887722867	3848415.891783567	0	-0.022676403814439472
scaffold_5	0.5246401553186225	0.530072278946292	9831592.957915831	0	-0.005432123627669538
scaffold_5	0.5422946606207395	0.5238552730395715	13499290.723446894	0	0.018439387581168032
