scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.5303063705798481	0.5345447116467852	355701.10220440885	0	-0.004238341066937101
scaffold_1	0.5103065670895665	0.498870176406072	1007354.5290581163	0	0.011436390683494446
scaffold_1	0.515302145003096	0.5035443334853495	1703263.2344689379	0	0.011757811517746464
scaffold_1	0.5132394045881091	0.4900917381651855	2336093.24248497	0	0.02314766642292365
scaffold_1	0.5253908911580205	0.5226100009490011	3004529.993987976	0	0.002780890209019393
scaffold_1	0.5146101246310967	0.5143637909620293	3649269.7875751504	0	0.00024633366906734455
scaffold_1	0.5099152694009659	0.5167209444032407	4413387.7334669335	0	-0.0068056750022748025
scaffold_1	0.49881010538151377	0.5192035386251125	5018315.611222445	0	-0.020393433243598713
scaffold_1	0.40065107652650683	0.5248651420977404	5541827.248496994	0	-0.12421406557123355
scaffold_1	0.5165046643032977	0.5134849370731704	6167738.631262525	0	0.0030197272301272227
scaffold_1	0.5108209361443214	0.5145653380877245	6743906.334669339	0	-0.003744401943403086
scaffold_1	0.5093038075270038	0.511380839271961	7471125.673346694	0	-0.002077031744957214
scaffold_1	0.5113273694860808	0.5067860670705681	8165864.448897796	0	0.00454130241551276
scaffold_1	0.5145272819713628	0.5186023504084328	8813271.655310621	0	-0.004075068437070062
scaffold_1	0.5211983078342275	0.507964582874094	9627308.863727454	0	0.01323372496013353
scaffold_1	0.5110967960322659	0.5124236979213732	10213308.104208417	0	-0.0013269018891073348
scaffold_1	0.5276461744567169	0.5167682999454596	10787074.108216433	0	0.010877874511257324
scaffold_1	0.5074549573903891	0.49618097140201595	11393195.340681363	0	0.011273985988373203
scaffold_1	0.5008357333611224	0.5058342354185711	12011361.83767535	0	-0.004998502057448673
scaffold_1	0.5016847861069579	0.5156636779394351	12818870.210420841	0	-0.013978891832477247
scaffold_1	0.524477616949197	0.5109620060480182	13719096.657314628	0	0.01351561090117881
scaffold_1	0.5219966780283175	0.5096410248236666	14549511.711422846	0	0.01235565320465093
scaffold_1	0.5086749205923798	0.5012666460750433	15396491.046092184	0	0.0074082745173364994
scaffold_1	0.507432019681684	0.5029588794082818	16391615.318637274	0	0.004473140273402287
scaffold_1	0.5144415187005422	0.5070464154204253	17386926.94188377	0	0.007395103280116944
scaffold_1	0.5124395620180625	0.5231403060200929	20876975.250501003	0	-0.01070074400203036
scaffold_1	0.5125122751873087	0.502465973257319	22937216.266533066	0	0.010046301929989676
scaffold_1	0.5044669949013318	0.49634001833965574	23967130.04008016	0	0.008126976561676102
scaffold_1	0.5182122008613146	0.5086134123491654	24686975.82765531	0	0.009598788512149237
scaffold_1	0.5000961016833554	0.4907549042832555	25555767.148296595	0	0.009341197400099865
scaffold_1	0.5037106485221658	0.4956600075946037	26313661.114228457	0	0.008050640927562136
scaffold_1	0.5086361536106371	0.5043732939347825	27083636.13026052	0	0.004262859675854602
scaffold_1	0.5111331857205631	0.5078329678481412	28090884.05210421	0	0.003300217872421851
scaffold_1	0.5023020545367782	0.4938378177746724	28970287.054108217	0	0.008464236762105837
scaffold_1	0.5236032226604922	0.5141765576026901	29822553.218436874	0	0.009426665057802097
scaffold_1	0.5115454381344374	0.5129865725824283	31528543.388777554	0	-0.0014411344479908772
scaffold_1	0.4833625887181533	0.5093689852083041	32695378.186666667	0	-0.026006396490150796
scaffold_2	0.5161740725740795	0.5145018696067882	299314.3567134269	0	0.0016722029672913141
scaffold_2	0.512705110762522	0.5159808560459425	861025.9318637274	0	-0.0032757452834204503
scaffold_2	0.517727120080978	0.5115224231730982	1683421.4609218438	0	0.006204696907879836
scaffold_2	0.5091896849886237	0.5062524617525408	2718890.1803607214	0	0.00293722323608292
scaffold_2	0.5070197113792303	0.5003424335586865	3459271.006012024	0	0.0066772778205438366
scaffold_2	0.49239457189006186	0.50151772083008	4461858.254509018	0	-0.009123148940018089
scaffold_2	0.5004572618548551	0.5010274260714536	7930250.825651303	0	-0.000570164216598501
scaffold_2	0.5073883372032452	0.5060993371513973	9847251.352705412	0	0.001289000051847844
scaffold_2	0.511340836732745	0.5082608388832767	11467548.428857716	0	0.00307999784946833
scaffold_2	0.5236897262697141	0.5194445884408098	12440573.539078156	0	0.004245137828904344
scaffold_2	0.5113663328579546	0.5136433818861589	12923229.440881763	0	-0.0022770490282042477
scaffold_2	0.5035674036062103	0.521620113611048	13513943.206412826	0	-0.018052710004837658
scaffold_2	0.5098321941778233	0.5031042842807576	14326789.0	0	0.006727909897065731
scaffold_2	0.5258968260285214	0.5071247086882003	14912742.51503006	0	0.018772117340321137
scaffold_2	0.5040722257953445	0.505950180391819	15510959.03006012	0	-0.0018779545964745514
scaffold_2	0.48989827278715825	0.4940725867270102	16011242.54509018	0	-0.004174313939851959
scaffold_2	0.5039757173389902	0.50147396070556	16535272.456913827	0	0.002501756633430108
scaffold_2	0.5100960735473673	0.5205911750016042	17020722.895791583	0	-0.010495101454236933
scaffold_2	0.5218391301421876	0.5116708803329738	17640121.226452906	0	0.010168249809213825
scaffold_2	0.5072198742491844	0.5088987012872193	18323986.67735471	0	-0.0016788270380349024
scaffold_2	0.5090571414903288	0.49582057760550197	18994314.146750525	0	0.013236563884826802
scaffold_3	0.5241117145687141	0.5180913056846048	233556.23046092186	0	0.006020408884109263
scaffold_3	0.505013665523117	0.5098422110572007	719058.6432865731	0	-0.004828545534083739
scaffold_3	0.5075082466381121	0.5049993217447695	1204331.735470942	0	0.0025089248933426456
scaffold_3	0.5100076495145318	0.5138228682170585	1845803.9559118235	0	-0.003815218702526657
scaffold_3	0.516883187040606	0.515818432310738	2640053.74749499	0	0.0010647547298680005
scaffold_3	0.5116843822389522	0.5182423442694553	3262437.234468938	0	-0.006557962030503073
scaffold_3	0.5083429398064235	0.5027785530280592	4035762.2925851704	0	0.00556438677836435
scaffold_3	0.5061655949120857	0.4982626758858259	4705652.893787575	0	0.00790291902625978
scaffold_3	0.5083141440244346	0.5066163412145589	5260938.603206413	0	0.001697802809875748
scaffold_3	0.5188081375262719	0.501379130424018	5921841.492985972	0	0.017429007102253813
scaffold_3	0.5046743997790729	0.5016924456967335	6473170.615230461	0	0.0029819540823393664
scaffold_3	0.5020682800080762	0.5006193187134571	7099460.300601202	0	0.0014489612946191333
scaffold_3	0.5143215891383442	0.50635720066269	7757643.579158316	0	0.007964388475654283
