scaffold_1	50000	0.4719023296	0.4706550087	-1067217.659	-1067216.134	-1.52488067
scaffold_1	150000	0.4719023296	0.4706550087	-1067217.659	-1067216.134	-1.52488067
scaffold_1	250000	0.4726408239	0.4715631118	-1067217.061	-1067215.851	-1.210233601
scaffold_1	350000	0.4729800416	0.4717327207	-1067217.223	-1067215.645	-1.577483416
scaffold_1	450000	0.4730524732	0.4719223492	-1067216.901	-1067215.514	-1.386733569
scaffold_1	550000	0.4734841422	0.4722815865	-1067216.496	-1067214.993	-1.503552053
scaffold_1	650000	0.4742149897	0.4730277276	-1067216.277	-1067214.717	-1.559944103
scaffold_1	750000	0.474416991	0.4723339986	-1067216.164	-1067215.679	-0.4846153567
scaffold_1	850000	0.4747514827	0.4736537511	-1067215.208	-1067213.756	-1.451550837
scaffold_1	950000	0.4747962479	0.4737585751	-1067214.904	-1067213.577	-1.326835075
scaffold_1	1050000	0.4749210916	0.47382336	-1067214.681	-1067213.268	-1.413470341
scaffold_1	1150000	0.4749858764	0.473928184	-1067214.16	-1067212.786	-1.374667209
scaffold_1	1250000	0.4750907005	0.4739929688	-1067213.625	-1067212.206	-1.419021776
scaffold_1	1350000	0.4753250941	0.4742674017	-1067211.406	-1067210.053	-1.353398651
scaffold_1	1450000	0.4755347422	0.4744770498	-1067210.169	-1067208.723	-1.446290274
scaffold_1	1550000	0.4756519391	0.474521815	-1067209.804	-1067208.25	-1.554330953
scaffold_1	1650000	0.4757043511	0.4746466587	-1067209.294	-1067207.821	-1.472230874
scaffold_1	1750000	0.4757691359	0.4747114435	-1067208.789	-1067207.388	-1.400838778
scaffold_1	1850000	0.47587396	0.4748038947	-1067208.371	-1067206.902	-1.469059804
scaffold_1	1950000	0.4759139992	0.4748410132	-1067208.214	-1067206.754	-1.459988224
scaffold_1	2050000	0.4759387448	0.4749210916	-1067208.062	-1067206.647	-1.414472594
scaffold_1	2150000	0.4760435688	0.4749858764	-1067207.669	-1067206.235	-1.434293562
scaffold_1	2250000	0.4761483929	0.4751354657	-1067207.266	-1067205.806	-1.459564372
scaffold_1	2350000	0.4762408441	0.4751831517	-1067207.051	-1067205.566	-1.484349074
scaffold_1	2450000	0.4763704138	0.4752479365	-1067207.061	-1067205.379	-1.682049406
scaffold_1	2550000	0.4763380214	0.4752850549	-1067206.601	-1067205.126	-1.474711615
scaffold_1	2650000	0.4764876106	0.4753250941	-1067206.593	-1067204.776	-1.817034147
scaffold_1	2750000	0.476467591	0.4753775062	-1067206.019	-1067204.361	-1.65747538
scaffold_1	2850000	0.4764876106	0.475389879	-1067205.581	-1067203.954	-1.626845354
scaffold_1	2950000	0.4765276498	0.4753775062	-1067205.173	-1067203.516	-1.656642795
