scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.47928224829336963	0.47526149087636516	456823.23847695393	0	0.004020757417004472
scaffold_1	0.46267521552694635	0.46106875295577193	1413959.5511022045	0	0.0016064625711744163
scaffold_1	0.4624806546693823	0.4626343218692939	2313337.4609218435	0	-0.00015366719991155575
scaffold_1	0.4636064048981768	0.46446107247251855	3917460.9178356715	0	-0.000854667574341772
scaffold_1	0.4640506417082847	0.4686876442300337	5225311.304609219	0	-0.0046370025217489785
scaffold_1	0.46077213080096335	0.45983440665656833	6544503.124248497	0	0.0009377241443950246
scaffold_1	0.4575700037127847	0.4541869865705622	7721749.0	0	0.0033830171422224997
scaffold_1	0.47072891878904827	0.4666468860980193	8991952.114228457	0	0.0040820326910289695
scaffold_1	0.4689271750387004	0.46290553532144485	10337984.593186373	0	0.006021639717255556
scaffold_1	0.46718459982714855	0.46507598248036053	11326404.21242485	0	0.002108617346788022
scaffold_1	0.47170063238861965	0.4733339238580292	12392309.200400801	0	-0.001633291469409548
scaffold_1	0.4712600598092403	0.4617923850410872	13424304.260521041	0	0.009467674768153078
scaffold_1	0.47713318956251516	0.46917959042176305	15390628.833667334	0	0.00795359914075211
scaffold_1	0.48554597645558156	0.4728274612008533	18071525.529058117	0	0.01271851525472828
scaffold_1	0.47177341201867146	0.47033954994454924	23283404.390781563	0	0.0014338620741222163
scaffold_1	0.4737576297577015	0.4656601190384741	25380994.71743487	0	0.00809751071922743
scaffold_1	0.4641590162972097	0.469348576957948	27676898.40480962	0	-0.005189560660738335
scaffold_1	0.46234475077508425	0.4573602784394204	28994249.190380763	0	0.004984472335663848
scaffold_1	0.4833481883964783	0.477115961603182	31212259.40681363	0	0.006232226793296325
scaffold_1	0.4780788475018464	0.4714096393949286	32692811.254480287	0	0.0066692081069178455
scaffold_2	0.47062637292175274	0.46788368540955205	1356911.5270541082	0	0.002742687512200692
scaffold_2	0.4739709728595675	0.4780599448401288	2428252.867735471	0	-0.004088971980561296
scaffold_2	0.46302431682658274	0.46368254016505844	3234467.280561122	0	-0.0006582233384757052
scaffold_2	0.48476036835753283	0.4760629925638121	5933027.002004008	0	0.008697375793720707
scaffold_2	0.45558653706353947	0.4538542511819276	10133887.629258517	0	0.0017322858816118392
scaffold_2	0.47535441374315474	0.4779504653394695	12177521.29258517	0	-0.0025960515963147635
scaffold_2	0.47088753729339583	0.4670804379459934	13556502.220440881	0	0.0038070993474024206
scaffold_2	0.4704328471506328	0.4684965534643227	14780126.488977956	0	0.0019362936863101532
scaffold_2	0.45861875766704596	0.4512082876658353	16214870.370741483	0	0.007410470001210645
scaffold_2	0.47909986358465384	0.4733877281855966	18215287.260521043	0	0.005712135399057239
scaffold_2	0.45750737192182167	0.4416214053421136	19119040.227979276	0	0.01588596657970809
scaffold_3	0.4620528019069235	0.45408393499085586	701960.5691382765	0	0.00796886691606763
scaffold_3	0.4810776247987122	0.47036487710514086	2140622.5751503007	0	0.010712747693571334
scaffold_3	0.4683229499088144	0.46374467646471085	3552091.8036072142	0	0.004578273444103553
scaffold_3	0.47425396137421416	0.4699895552892481	4715053.0240480965	0	0.004264406084966088
scaffold_3	0.4591844626192736	0.45580234379833473	5857919.8496993985	0	0.003382118820938862
scaffold_3	0.44945499081087853	0.4443066565834665	7033239.078156313	0	0.00514833422741201
scaffold_3	0.46685011576423285	0.4599677508346488	8097916.763527054	0	0.0068823649295840506
scaffold_3	0.4786641504352749	0.4755897820097591	9075040.899799598	0	0.0030743684255157833
scaffold_3	0.4520055123566803	0.4529561873140432	9871212.693386773	0	-0.0009506749573628959
scaffold_3	0.48415745032106194	0.4713330613722071	11188716.699398797	0	0.012824388948854848
scaffold_3	0.46480516642033987	0.4664586103225379	13220891.75751503	0	-0.0016534439021980152
scaffold_3	0.47308747128196993	0.46946960983307207	17656217.23246493	0	0.0036178614488978633
scaffold_3	0.47088464328984814	0.46607867364673067	20710279.15230461	0	0.004805969643117469
scaffold_3	0.4619298793586182	0.46967236765551323	22391302.571142286	0	-0.007742488296895056
scaffold_3	0.4743934534291448	0.46726560277816553	23753365.314285714	0	0.007127850650979262
