scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_1	0.5269955471470492	0.5304828396571095	350496.90581162326	0	-0.0034872925100603025
scaffold_1	0.5258369619967007	0.5251010553042367	890790.1122244489	0	0.000735906692464039
scaffold_1	0.548026442321405	0.5422666278051071	1482761.6773547095	0	0.005759814516297812
scaffold_1	0.5454699708909766	0.5414964418974852	2105834.7935871743	0	0.003973528993491349
scaffold_1	0.5342695486729365	0.5302831534630854	2607680.8476953907	0	0.003986395209851112
scaffold_1	0.5525548400336731	0.5505192346832649	3188686.76753507	0	0.002035605350408143
scaffold_1	0.5366200299719995	0.5383553955240298	3826396.02004008	0	-0.0017353655520302436
scaffold_1	0.5418229970723349	0.534681084496623	4305699.585170341	0	0.007141912575711951
scaffold_1	0.5376919982923146	0.547778509076955	4740035.1122244485	0	-0.010086510784640401
scaffold_1	0.535985618763027	0.5337217255641475	5245990.360721443	0	0.0022638931988794297
scaffold_1	0.5284380903925391	0.5426138240360263	5847234.038076152	0	-0.014175733643487232
scaffold_1	0.5394228073444818	0.5263208169666284	6460283.178356714	0	0.013101990377853423
scaffold_1	0.5332202386489319	0.5337437146116493	6958235.705410821	0	-0.0005234759627174013
scaffold_1	0.5251813992633118	0.5260126545064195	7441879.705410821	0	-0.0008312552431077869
scaffold_1	0.5271845620906442	0.5296536278495784	7951760.613226453	0	-0.0024690657589341303
scaffold_1	0.5499067919076344	0.5443321082618703	8663087.226452906	0	0.005574683645764078
scaffold_1	0.5327409022981172	0.5345866876009564	9294227.815631263	0	-0.0018457853028391868
scaffold_1	0.5364654307900952	0.5423322846072319	9901915.579158317	0	-0.005866853817136697
scaffold_1	0.523408507994168	0.520501528493222	10462702.889779558	0	0.002906979500946094
scaffold_1	0.5383822852414331	0.5386742694942973	11155212.366733467	0	-0.00029198425286425245
scaffold_1	0.5264410993368618	0.5255327467406155	11765895.01002004	0	0.0009083525962463312
scaffold_1	0.5241858943955844	0.523734702257819	12315275.41482966	0	0.00045119213776534384
scaffold_1	0.5386814216041065	0.5396944524869122	12891767.651302606	0	-0.0010130308828056878
scaffold_1	0.5437109888702998	0.5436293926933009	13481509.681362726	0	8.159617699887711e-05
scaffold_1	0.5328511788775798	0.531614172958949	14117719.685370741	0	0.0012370059186308513
scaffold_1	0.5314576416974496	0.5382930952385656	14787436.823647294	0	-0.006835453541116032
scaffold_1	0.5267705114271778	0.5236421175375707	15556161.206412826	0	0.0031283938896070618
scaffold_1	0.5138532126822756	0.5135913544635197	16262041.661322646	0	0.000261858218755906
scaffold_1	0.5406096702035	0.5382263812831979	17141403.49699399	0	0.0023832889203021512
scaffold_1	0.5298776946305626	0.5277850286934723	20923230.61723447	0	0.0020926659370902323
scaffold_1	0.5424019876834136	0.5391016000425759	23374289.04809619	0	0.003300387640837732
scaffold_1	0.5270420894333792	0.5311984060837521	24717724.304609217	0	-0.004156316650372971
scaffold_1	0.5216587061646064	0.5255334162583128	25821014.753507014	0	-0.003874710093706435
scaffold_1	0.5301382404106152	0.5274967503462937	27531243.74749499	0	0.002641490064321461
scaffold_1	0.5198047075480443	0.5237903823941242	28676424.138276555	0	-0.003985674846079923
scaffold_1	0.5412023900605354	0.5449036735298087	30242686.56513026	0	-0.003701283469273342
scaffold_1	0.5283152252019855	0.5244651426795045	32205403.156312626	0	0.00385008252248098
scaffold_1	0.5277250352450904	0.5162875162301784	33049550.47368421	0	0.011437519014911968
scaffold_2	0.5260491505300255	0.5301764820323432	553491.0621242485	0	-0.004127331502317699
scaffold_2	0.5219182003280853	0.514132674699764	1521931.0420841684	0	0.007785525628321355
scaffold_2	0.5305850655835509	0.5334394306065139	2704354.845691383	0	-0.0028543650229629902
scaffold_2	0.5207812686236802	0.5220075911862365	3902841.1763527053	0	-0.0012263225625562812
scaffold_2	0.5048360889281555	0.5103724352060418	6351840.094188376	0	-0.00553634627788635
scaffold_2	0.5324167162698944	0.5267738692395076	9013219.496993989	0	0.005642847030386755
scaffold_2	0.5163909879775366	0.5136311439013084	10156622.913827656	0	0.0027598440762282017
scaffold_2	0.5307063815594436	0.5342758151037321	11217399.5250501	0	-0.003569433544288514
scaffold_2	0.5243055319999171	0.5189967788320611	12240731.955911824	0	0.005308753167856062
scaffold_2	0.5451838912741735	0.5424511945434891	13089926.086172344	0	0.0027326967306844363
scaffold_2	0.5448033055669205	0.5378407578940719	13687459.78757515	0	0.00696254767284854
scaffold_2	0.5382811409202497	0.5434951268122844	14385385.194388777	0	-0.0052139858920347
scaffold_2	0.5434816113175263	0.5399419212091685	15060195.759519039	0	0.0035396901083577514
scaffold_2	0.5410263350831058	0.5449186937899705	15702259.635270542	0	-0.0038923587068646626
scaffold_2	0.5239680470365506	0.5302266996856391	16182911.096192384	0	-0.006258652649088425
scaffold_2	0.5371931139407523	0.5375533516451922	16747194.619238477	0	-0.0003602377044399363
scaffold_2	0.5365397968828761	0.5276123856918977	17280132.891783565	0	0.008927411190978396
scaffold_2	0.5372225216771901	0.5356825152751807	17669254.52705411	0	0.001540006402009353
scaffold_2	0.5324425255340748	0.5391477946872302	18122708.661322646	0	-0.006705269153155391
scaffold_2	0.5355758020206884	0.541008405936859	18573785.05811623	0	-0.005432603916170509
scaffold_2	0.5486745643367611	0.5496681980982296	19013755.03206413	0	-0.0009936337614685486
scaffold_2	0.5205372066783986	0.4845455925868257	19304900.0	0	0.03599161409157292
scaffold_3	0.5454197639726149	0.539347317890365	611880.2324649298	0	0.006072446082249883
scaffold_3	0.5273194942373461	0.5320616434805019	1686382.0981963929	0	-0.004742149243155747
scaffold_3	0.5305625054559597	0.5333915638357751	2698630.2925851704	0	-0.0028290583798153968
scaffold_3	0.5307605527576212	0.5347437000472627	3548312.3026052103	0	-0.003983147289641442
scaffold_3	0.5391126150898882	0.5386610736387313	4255874.144288577	0	0.0004515414511568894
scaffold_3	0.5420327285675839	0.5337907212975029	4900187.503006012	0	0.008242007270080953
scaffold_3	0.5368181352839861	0.5343566452406106	5296980.9859719435	0	0.0024614900433755915
scaffold_3	0.5301837933610447	0.5273790694337083	5847496.521042084	0	0.002804723927336439
scaffold_3	0.5408783159678247	0.5379789749855184	6790696.847695391	0	0.0028993409823062644
scaffold_3	0.5396643145804972	0.5248525931241067	7599075.350701403	0	0.014811721456390536
scaffold_3	0.5284246636228123	0.5275197351090858	8234498.434869739	0	0.0009049285137264773
scaffold_3	0.5233598486553087	0.5249047553233143	9128391.823647294	0	-0.0015449066680055523
scaffold_3	0.5268168062889939	0.5324017049862033	10041891.601202404	0	-0.005584898697209462
scaffold_3	0.5278763715422533	0.5300597352803342	11181981.164328657	0	-0.0021833637380809234
scaffold_3	0.5212032376112263	0.5254608446504303	12407000.80761523	0	-0.00425760703920397
scaffold_3	0.5274543870644803	0.5333244933568585	13692563.513026051	0	-0.005870106292378163
scaffold_3	0.530799401778273	0.5264743746014374	17215187.659318637	0	0.004325027176835583
scaffold_3	0.5211326746101353	0.5190689853792964	19430065.33266533	0	0.0020636892308389942
scaffold_3	0.5270206154764939	0.522875854664237	20840291.126252506	0	0.004144760812256898
scaffold_3	0.5246228132455869	0.5223318428203961	21934776.72745491	0	0.0022909704251907748
scaffold_3	0.541053298580422	0.5361511403461184	22883319.85971944	0	0.004902158234303511
scaffold_3	0.5373060800169084	0.521848391181202	23830591.251815982	0	0.015457688835706418
scaffold_4	0.5351167983309962	0.5370548536522501	513548.869739479	0	-0.0019380553212539064
scaffold_4	0.5306423345194676	0.531105769665149	1915332.4569138277	0	-0.0004634351456813679
scaffold_4	0.5309905014708639	0.5317025645315109	2837928.7174348696	0	-0.0007120630606469724
scaffold_4	0.5426819401841513	0.5445462851057206	3795456.8216432864	0	-0.0018643449215692831
scaffold_4	0.5214568944891087	0.5190771758696968	5117897.28256513	0	0.0023797186194118858
scaffold_4	0.5357450311477412	0.5329309116474545	7351869.891783567	0	0.0028141195002866493
scaffold_4	0.5253032493165704	0.5221921823827305	10930736.158316633	0	0.00311106693383989
scaffold_4	0.5352433878062383	0.5256404527580377	12310894.04008016	0	0.009602935048200534
scaffold_4	0.5391081948841437	0.532985180365431	13651631.17234469	0	0.006123014518712777
scaffold_4	0.5245894454610616	0.5175323149429146	14606786.773547094	0	0.007057130518146937
scaffold_4	0.5445692785982854	0.5501650365603895	15729661.863727454	0	-0.005595757962104098
