scaffold_1	50000	0.5279080419	0.5125532874	-2577499.965	-2576949.799	-550.1659078
scaffold_1	150000	0.5279080419	0.5125532874	-2577499.965	-2576949.799	-550.1659078
scaffold_1	250000	0.5270523508	0.5121092456	-2577500.867	-2576949.664	-551.2033627
scaffold_1	350000	0.5268427027	0.5120568336	-2577497.628	-2576949.505	-548.1232099
scaffold_1	450000	0.5267378787	0.5119520096	-2577501.479	-2576949.304	-552.1751601
scaffold_1	550000	0.5263586217	0.5118224399	-2577500.914	-2576948.731	-552.1839277
scaffold_1	650000	0.5256678134	0.5114555558	-2577499.944	-2576947.61	-552.333261
scaffold_1	750000	0.5254457926	0.5114155166	-2577499.606	-2576947.204	-552.4018608
scaffold_1	850000	0.5250912812	0.5112735741	-2577498.978	-2576946.347	-552.6305601
scaffold_1	950000	0.5250141236	0.5112335349	-2577499.829	-2576946.089	-553.7393226
scaffold_1	1050000	0.5249216723	0.5111487305	-2577499.243	-2576945.855	-553.3889068
scaffold_1	1150000	0.5248445147	0.5111287108	-2577499.63	-2576945.541	-554.0886314
scaffold_1	1250000	0.5247520635	0.511116338	-2577499.143	-2576945.269	-553.8739924
scaffold_1	1350000	0.5244652578	0.5109944152	-2577497.83	-2576944.556	-553.2746054
scaffold_1	1450000	0.5243080217	0.5108742975	-2577500.009	-2576944.118	-555.8912647
scaffold_1	1550000	0.5242184913	0.5108542779	-2577499.237	-2576943.931	-555.3061786
scaffold_1	1650000	0.5241660793	0.5108419051	-2577501.491	-2576943.768	-557.7231118
scaffold_1	1750000	0.5240412356	0.5108018659	-2577498.347	-2576943.566	-554.7813728
scaffold_1	1850000	0.5240088432	0.5107541799	-2577502.38	-2576943.44	-558.9401088
scaffold_1	1950000	0.523968804	0.5107370811	-2577502.397	-2576943.343	-559.0539749
scaffold_1	2050000	0.5239287647	0.5107370811	-2577502.444	-2576943.232	-559.2119445
scaffold_1	2150000	0.5238392343	0.5106970419	-2577502.253	-2576943.002	-559.2516458
scaffold_1	2250000	0.5238516071	0.5106551975	-2577510.701	-2576942.857	-567.8434047
scaffold_1	2350000	0.5236819983	0.5106075114	-2577503.287	-2576942.84	-560.4474013
scaffold_1	2450000	0.5236543318	0.5105922178	-2577505.773	-2576942.873	-562.8998196
scaffold_1	2550000	0.5236295862	0.5107046887	-2577506.999	-2576942.963	-564.0362045
scaffold_1	2650000	0.5235771742	0.5105427266	-2577505.819	-2576942.967	-562.8515103
scaffold_1	2750000	0.523532409	0.5105150602	-2577505.163	-2576943.061	-562.1019885
scaffold_1	2850000	0.5235524286	0.510527433	-2577509.931	-2576943.14	-566.7905187
scaffold_1	2950000	0.5234599774	0.5104950406	-2577504.852	-2576943.226	-561.6260957
scaffold_1	3050000	0.5235123894	0.510475021	-2577511.122	-2576943.255	-567.8671606
scaffold_1	3150000	0.5234599774	0.5104873938	-2577510.077	-2576943.275	-566.802267
scaffold_1	3250000	0.5233951925	0.5104102362	-2577513.589	-2576943.369	-570.2202743
scaffold_1	3350000	0.5234075653	0.5104302558	-2577515.726	-2576943.348	-572.3781735
scaffold_1	3450000	0.5233675261	0.510422609	-2577513.156	-2576943.323	-569.8327847
scaffold_1	3550000	0.5233798989	0.510422609	-2577515.113	-2576943.289	-571.8238015
scaffold_1	3650000	0.5233551533	0.510422609	-2577513.682	-2576943.252	-570.429612
scaffold_1	3750000	0.5233551533	0.5103978634	-2577514.268	-2576943.201	-571.0675062
scaffold_1	3850000	0.5233875457	0.5103978634	-2577517.628	-2576943.141	-574.4875639
scaffold_1	3950000	0.5233227609	0.5103978634	-2577512.367	-2576943.086	-569.2806087
scaffold_1	4050000	0.5233227609	0.5104302558	-2577512.784	-2576943.041	-569.743612
scaffold_1	4150000	0.5233551533	0.5104302558	-2577516.106	-2576942.988	-573.1175222
scaffold_1	4250000	0.5233551533	0.5103654709	-2577516.605	-2576942.968	-573.636222
scaffold_1	4350000	0.5233551533	0.5103978634	-2577517.088	-2576942.959	-574.1289363
scaffold_1	4450000	0.5233151141	0.5103501773	-2577521.149	-2576942.801	-578.3478123
scaffold_1	4550000	0.5232903685	0.5102930393	-2577521.458	-2576942.899	-578.559368
scaffold_1	4650000	0.5232903685	0.5103330785	-2577521.641	-2576942.897	-578.7445707
scaffold_1	4750000	0.5232903685	0.5103330785	-2577521.761	-2576942.892	-578.8693771
scaffold_1	4850000	0.5232579761	0.5103054121	-2577523.318	-2576942.537	-580.7812329
scaffold_1	4950000	0.5232903685	0.5103254317	-2577526.688	-2576942.517	-584.1704892
scaffold_1	5050000	0.5232903685	0.5103101381	-2577527.116	-2576942.458	-584.65707
scaffold_1	5150000	0.5232903685	0.5103101381	-2577527.558	-2576942.391	-585.16669
scaffold_1	5250000	0.5232903685	0.5103177849	-2577528.045	-2576942.319	-585.7263313
scaffold_1	5350000	0.5232903685	0.5103177849	-2577528.362	-2576942.226	-586.1360684
scaffold_1	5450000	0.5232903685	0.5103177849	-2577528.645	-2576942.143	-586.5014315
scaffold_1	5550000	0.5232579761	0.5103177849	-2577525.831	-2576942.028	-583.802977
scaffold_1	5650000	0.5233227609	0.5103177849	-2577531.795	-2576941.779	-590.016704
scaffold_1	5750000	0.5233151141	0.5102930393	-2577533.886	-2576941.238	-592.6484734
scaffold_1	5850000	0.5233151141	0.5104302558	-2577534.873	-2576941.254	-593.6191486
scaffold_1	5950000	0.5233151141	0.5102606469	-2577535.661	-2576941.073	-594.5882624
scaffold_1	6050000	0.5233151141	0.5102759405	-2577540.032	-2576941.004	-599.0278037
scaffold_1	6150000	0.5233151141	0.5102406273	-2577542.122	-2576941.048	-601.0743581
scaffold_1	6250000	0.5232903685	0.5102530001	-2577542.475	-2576941.119	-601.3564747
scaffold_1	6350000	0.5232579761	0.5102282545	-2577541.568	-2576941.141	-600.4272202
scaffold_1	6450000	0.5232903685	0.5102282545	-2577545.258	-2576941.175	-604.0832471
scaffold_1	6550000	0.5232903685	0.5102282545	-2577545.51	-2576941.193	-604.3171895
scaffold_1	6650000	0.5232579761	0.5102359013	-2577542.653	-2576941.197	-601.4560519
scaffold_1	6750000	0.5232579761	0.5102359013	-2577542.798	-2576941.226	-601.5713505
scaffold_1	6850000	0.5233027413	0.5102005881	-2577548.635	-2576942.013	-606.6218103
scaffold_1	6950000	0.5234075653	0.5102005881	-2577558.824	-2576942.18	-616.6441455
scaffold_1	7050000	0.5233304077	0.5102005881	-2577551.91	-2576942.351	-609.5590957
scaffold_1	7150000	0.5233551533	0.5102206077	-2577554.291	-2576942.512	-611.7793432
scaffold_1	7250000	0.5233227609	0.5102206077	-2577551.227	-2576942.66	-608.5671945
scaffold_1	7350000	0.5233551533	0.5102005881	-2577554.008	-2576942.756	-611.2516073
scaffold_1	7450000	0.5233798989	0.5102005881	-2577555.682	-2576942.746	-612.9364698
